
226.29577039922611;48.84731674194336

227.17229640442352;44.459938049316406

225.49557454773665;42.71471405029297

223.85183221357556;30.048723220825195

223.02795879795633;23.665264129638672

230.13316040394776;22.04157257080078

225.08744964776508;39.578514099121094

218.74181023643274;9.929425239562988

205.6712469436784;16.596086502075195

224.65251728040053;36.230045318603516

254.47728517054043;47.959964752197266

261.8650825298936;1.5842132568359375

267.8230008118362;40.53160858154297

269.96181107608123;45.69782257080078

272.19992379969244;31.404232025146484

276.25906916341506;5.778036594390869
